city,week,avg_temp,holiday
Asuncion,10/18/2021,23.52857143,FALSE
Asuncion,10/25/2021,26.24285714,FALSE
Asuncion,11/1/2021,26.88571429,FALSE
Asuncion,11/8/2021,26.22857143,FALSE
Asuncion,11/15/2021,24.12857143,FALSE
Asuncion,11/22/2021,26.48571429,FALSE
Asuncion,11/29/2021,26.7,FALSE
Asuncion,12/6/2021,28.44285714,TRUE
Asuncion,12/13/2021,28.5,FALSE
Asuncion,12/20/2021,30.17142857,TRUE
Asuncion,12/27/2021,30.8,FALSE
Capiata Paraguay,1/4/2016,27.81428571,FALSE
Capiata Paraguay,1/11/2016,30.28571429,FALSE
Capiata Paraguay,1/18/2016,30.01428571,FALSE
Capiata Paraguay,1/25/2016,27.34285714,TRUE
Capiata Paraguay,2/1/2016,26.6,FALSE
Capiata Paraguay,2/8/2016,30.1,FALSE
Capiata Paraguay,2/15/2016,29.95714286,FALSE
Capiata Paraguay,2/22/2016,27.08571429,FALSE
Capiata Paraguay,2/29/2016,24.71428571,FALSE
Capiata Paraguay,3/7/2016,23.47142857,FALSE
Capiata Paraguay,3/14/2016,27.72857143,FALSE
Capiata Paraguay,3/21/2016,22.41428571,TRUE
Capiata Paraguay,3/28/2016,26.55714286,FALSE
Capiata Paraguay,4/4/2016,28.52857143,FALSE
Capiata Paraguay,4/11/2016,27.45714286,FALSE
Capiata Paraguay,4/18/2016,26.88571429,FALSE
Capiata Paraguay,4/25/2016,14.67142857,TRUE
Capiata Paraguay,5/2/2016,19.85714286,FALSE
Capiata Paraguay,5/9/2016,20.25714286,TRUE
Capiata Paraguay,5/16/2016,15.31428571,FALSE
Capiata Paraguay,5/23/2016,15.72857143,FALSE
Capiata Paraguay,5/30/2016,15.11428571,FALSE
Capiata Paraguay,6/6/2016,11.32857143,TRUE
Capiata Paraguay,6/13/2016,15.32857143,FALSE
Capiata Paraguay,6/20/2016,15.65714286,FALSE
Capiata Paraguay,6/27/2016,18.68571429,FALSE
Capiata Paraguay,7/4/2016,17.91428571,FALSE
Capiata Paraguay,7/11/2016,18.67142857,FALSE
Capiata Paraguay,7/18/2016,14.8,FALSE
Capiata Paraguay,7/25/2016,19.7,FALSE
Capiata Paraguay,8/1/2016,22.17142857,FALSE
Capiata Paraguay,8/8/2016,18.8,FALSE
Capiata Paraguay,8/15/2016,20.64285714,TRUE
Capiata Paraguay,8/22/2016,21.08571429,FALSE
Capiata Paraguay,8/29/2016,15.57142857,FALSE
Capiata Paraguay,9/5/2016,16.2,FALSE
Capiata Paraguay,9/12/2016,22.91428571,FALSE
Capiata Paraguay,9/19/2016,20.84285714,FALSE
Capiata Paraguay,9/26/2016,23.11428571,FALSE
Capiata Paraguay,10/3/2016,20.78571429,TRUE
Capiata Paraguay,10/10/2016,26.34285714,FALSE
Capiata Paraguay,10/17/2016,26.91428571,FALSE
Capiata Paraguay,10/24/2016,21.82857143,FALSE
Capiata Paraguay,10/31/2016,24.22857143,FALSE
Capiata Paraguay,11/7/2016,25.37142857,FALSE
Capiata Paraguay,11/14/2016,23.01428571,FALSE
Capiata Paraguay,11/21/2016,26.02857143,FALSE
Capiata Paraguay,11/28/2016,26.25714286,FALSE
Capiata Paraguay,12/5/2016,24.8,TRUE
Capiata Paraguay,12/12/2016,26.5,FALSE
Capiata Paraguay,12/19/2016,27.85714286,FALSE
Capiata Paraguay,12/26/2016,28.97142857,TRUE
Capiata Paraguay,1/2/2017,29.6,TRUE
Capiata Paraguay,1/9/2017,31.01428571,FALSE
Capiata Paraguay,1/16/2017,28.82857143,FALSE
Capiata Paraguay,1/23/2017,26,FALSE
Capiata Paraguay,1/30/2017,26.9,FALSE
Capiata Paraguay,2/6/2017,25.54285714,FALSE
Capiata Paraguay,2/13/2017,28.11428571,FALSE
Capiata Paraguay,2/20/2017,28.74285714,FALSE
Capiata Paraguay,2/27/2017,27.97142857,TRUE
Capiata Paraguay,3/6/2017,29.12857143,FALSE
Capiata Paraguay,3/13/2017,23.25714286,FALSE
Capiata Paraguay,3/20/2017,26.08571429,FALSE
Capiata Paraguay,3/27/2017,25.85714286,FALSE
Capiata Paraguay,4/3/2017,25.61428571,FALSE
Capiata Paraguay,4/10/2017,22.61428571,TRUE
Capiata Paraguay,4/17/2017,21.15714286,FALSE
Capiata Paraguay,4/24/2017,19.01428571,FALSE
Capiata Paraguay,5/1/2017,21.58571429,TRUE
Capiata Paraguay,5/8/2017,22.25714286,FALSE
Capiata Paraguay,5/15/2017,19.42857143,TRUE
Capiata Paraguay,5/22/2017,21.65714286,FALSE
Capiata Paraguay,5/29/2017,16.24285714,FALSE
Capiata Paraguay,6/5/2017,14.75714286,FALSE
Capiata Paraguay,6/12/2017,20.34285714,TRUE
Capiata Paraguay,6/19/2017,18.52857143,FALSE
Capiata Paraguay,6/26/2017,20.04285714,FALSE
Capiata Paraguay,7/3/2017,20.62857143,FALSE
Capiata Paraguay,7/10/2017,22.34285714,FALSE
Capiata Paraguay,7/17/2017,13.12857143,FALSE
Capiata Paraguay,7/24/2017,24.38571429,FALSE
Capiata Paraguay,7/31/2017,20.12857143,FALSE
Capiata Paraguay,8/7/2017,25,FALSE
Capiata Paraguay,8/14/2017,20.07142857,TRUE
Capiata Paraguay,8/21/2017,23.97142857,FALSE
Capiata Paraguay,8/28/2017,25.3,FALSE
Capiata Paraguay,9/4/2017,25.72857143,FALSE
Capiata Paraguay,9/11/2017,19.57142857,FALSE
Capiata Paraguay,9/18/2017,22.91428571,FALSE
Capiata Paraguay,9/25/2017,24.3,FALSE
Capiata Paraguay,10/2/2017,23.2,TRUE
Capiata Paraguay,10/9/2017,23.01428571,FALSE
Capiata Paraguay,10/16/2017,26.01428571,FALSE
Capiata Paraguay,10/23/2017,22.54285714,FALSE
Capiata Paraguay,10/30/2017,24.24285714,FALSE
Capiata Paraguay,11/6/2017,24.74285714,FALSE
Capiata Paraguay,11/13/2017,25.02857143,FALSE
Capiata Paraguay,11/20/2017,23.45714286,FALSE
Capiata Paraguay,11/27/2017,26.55714286,FALSE
Capiata Paraguay,12/4/2017,28.2,TRUE
Capiata Paraguay,12/11/2017,29.9,FALSE
Capiata Paraguay,12/18/2017,26.18571429,FALSE
Capiata Paraguay,12/25/2017,27.48571429,TRUE
Capiata Paraguay,1/1/2018,26.1,TRUE
Capiata Paraguay,1/8/2018,26.38571429,FALSE
Capiata Paraguay,1/15/2018,26.71428571,FALSE
Capiata Paraguay,1/22/2018,28.6,FALSE
Capiata Paraguay,1/29/2018,28.65714286,FALSE
Capiata Paraguay,2/5/2018,28.67142857,FALSE
Capiata Paraguay,2/12/2018,25.41428571,FALSE
Capiata Paraguay,2/19/2018,25.4,FALSE
Capiata Paraguay,2/26/2018,25.62857143,TRUE
Capiata Paraguay,3/5/2018,25.6,FALSE
Capiata Paraguay,3/12/2018,28.64285714,FALSE
Capiata Paraguay,3/19/2018,24.67142857,FALSE
Capiata Paraguay,3/26/2018,22.25714286,TRUE
Capiata Paraguay,4/2/2018,24.94285714,FALSE
Capiata Paraguay,4/9/2018,26.18571429,FALSE
Capiata Paraguay,4/16/2018,26.21428571,FALSE
Capiata Paraguay,4/23/2018,26.72857143,FALSE
Capiata Paraguay,4/30/2018,26.04285714,TRUE
Capiata Paraguay,5/7/2018,22.75714286,FALSE
Capiata Paraguay,5/14/2018,19.47142857,TRUE
Capiata Paraguay,5/21/2018,17.44285714,FALSE
Capiata Paraguay,5/28/2018,18.85714286,FALSE
Capiata Paraguay,6/4/2018,15.6,FALSE
Capiata Paraguay,6/11/2018,13.28571429,TRUE
Capiata Paraguay,6/18/2018,19.65714286,FALSE
Capiata Paraguay,6/25/2018,19.51428571,FALSE
Capiata Paraguay,7/2/2018,18.04285714,FALSE
Capiata Paraguay,7/9/2018,16.6,FALSE
Capiata Paraguay,7/16/2018,19.21428571,FALSE
Capiata Paraguay,7/23/2018,13.27142857,FALSE
Capiata Paraguay,7/30/2018,13.85714286,FALSE
Capiata Paraguay,8/6/2018,15.4,FALSE
Capiata Paraguay,8/13/2018,19.97142857,TRUE
Capiata Paraguay,8/20/2018,13.47142857,FALSE
Capiata Paraguay,8/27/2018,20.18571429,FALSE
Capiata Paraguay,9/3/2018,20.1,FALSE
Capiata Paraguay,9/10/2018,21.6,FALSE
Capiata Paraguay,9/17/2018,25.02857143,FALSE
Capiata Paraguay,9/24/2018,24.35714286,TRUE
Capiata Paraguay,10/1/2018,21.57142857,FALSE
Capiata Paraguay,10/8/2018,23.15714286,FALSE
Capiata Paraguay,10/15/2018,25.64285714,FALSE
Capiata Paraguay,10/22/2018,23.51428571,FALSE
Capiata Paraguay,10/29/2018,25.6,FALSE
Capiata Paraguay,11/5/2018,27.32857143,FALSE
Capiata Paraguay,11/12/2018,27.1,FALSE
Capiata Paraguay,11/19/2018,24.88571429,FALSE
Capiata Paraguay,11/26/2018,25.71428571,FALSE
Capiata Paraguay,12/3/2018,24.44285714,TRUE
Capiata Paraguay,12/10/2018,29.5,FALSE
Capiata Paraguay,12/17/2018,29.81428571,FALSE
Capiata Paraguay,12/24/2018,28.54285714,TRUE
Capiata Paraguay,12/31/2018,28.48571429,TRUE
Capiata Paraguay,1/7/2019,27.38571429,FALSE
Capiata Paraguay,1/14/2019,27.8,FALSE
Capiata Paraguay,1/21/2019,30.97142857,FALSE
Capiata Paraguay,1/28/2019,30.17142857,FALSE
Capiata Paraguay,2/4/2019,28.47142857,FALSE
Capiata Paraguay,2/11/2019,25.21428571,FALSE
Capiata Paraguay,2/18/2019,29.07142857,FALSE
Capiata Paraguay,2/25/2019,25.64285714,TRUE
Capiata Paraguay,3/4/2019,25.75714286,FALSE
Capiata Paraguay,3/11/2019,23.34285714,FALSE
Capiata Paraguay,3/18/2019,23.84285714,FALSE
Capiata Paraguay,3/25/2019,25.27142857,FALSE
Capiata Paraguay,4/1/2019,22.27142857,FALSE
Capiata Paraguay,4/8/2019,23.65714286,FALSE
Capiata Paraguay,4/15/2019,24.35714286,TRUE
Capiata Paraguay,4/22/2019,23.67142857,FALSE
Capiata Paraguay,4/29/2019,22.7,TRUE
Capiata Paraguay,5/6/2019,22.95714286,FALSE
Capiata Paraguay,5/13/2019,19.64285714,TRUE
Capiata Paraguay,5/20/2019,18.47142857,FALSE
Capiata Paraguay,5/27/2019,19.55714286,FALSE
Capiata Paraguay,6/3/2019,18.65714286,FALSE
Capiata Paraguay,6/10/2019,24.45714286,TRUE
Capiata Paraguay,6/17/2019,20.14285714,FALSE
Capiata Paraguay,6/24/2019,20.34285714,FALSE
Capiata Paraguay,7/1/2019,12.28571429,FALSE
Capiata Paraguay,7/8/2019,20.92857143,FALSE
Capiata Paraguay,7/15/2019,19.37142857,FALSE
Capiata Paraguay,7/22/2019,13.61428571,FALSE
Capiata Paraguay,7/29/2019,16.98571429,FALSE
Capiata Paraguay,8/5/2019,18.17142857,FALSE
Capiata Paraguay,8/12/2019,19.58571429,TRUE
Capiata Paraguay,8/19/2019,19.07142857,FALSE
Capiata Paraguay,8/26/2019,22.21428571,FALSE
Capiata Paraguay,9/2/2019,21.52857143,FALSE
Capiata Paraguay,9/9/2019,23.24285714,FALSE
Capiata Paraguay,9/16/2019,21.51428571,FALSE
Capiata Paraguay,9/23/2019,25.12857143,TRUE
Capiata Paraguay,9/30/2019,24.11428571,FALSE
Capiata Paraguay,10/7/2019,28.44285714,FALSE
Capiata Paraguay,10/14/2019,21.72857143,FALSE
Capiata Paraguay,10/21/2019,25.05714286,FALSE
Capiata Paraguay,10/28/2019,31.91428571,FALSE
Capiata Paraguay,11/4/2019,27.87142857,FALSE
Capiata Paraguay,11/11/2019,26.87142857,FALSE
Capiata Paraguay,11/18/2019,30.88571429,FALSE
Capiata Paraguay,11/25/2019,28.07142857,FALSE
Capiata Paraguay,12/2/2019,25.38571429,TRUE
Capiata Paraguay,12/9/2019,28,FALSE
Capiata Paraguay,12/16/2019,25.28571429,FALSE
Capiata Paraguay,12/23/2019,28.81428571,TRUE
Capiata Paraguay,12/30/2019,28.41428571,TRUE
Capiata Paraguay,1/6/2020,28.58571429,FALSE
Capiata Paraguay,1/13/2020,28.68571429,FALSE
Capiata Paraguay,1/20/2020,27.45714286,FALSE
Capiata Paraguay,1/27/2020,28.07142857,FALSE
Capiata Paraguay,2/3/2020,28.94285714,FALSE
Capiata Paraguay,2/10/2020,28.84285714,FALSE
Capiata Paraguay,2/17/2020,26.55714286,FALSE
Capiata Paraguay,2/24/2020,26.44285714,TRUE
Capiata Paraguay,3/2/2020,28.61428571,FALSE
Capiata Paraguay,3/9/2020,31.85714286,FALSE
Capiata Paraguay,3/16/2020,26.51428571,FALSE
Capiata Paraguay,3/23/2020,27.88571429,FALSE
Capiata Paraguay,3/30/2020,26.28571429,FALSE
Capiata Paraguay,4/6/2020,20.94285714,TRUE
Capiata Paraguay,4/13/2020,20.04285714,FALSE
Capiata Paraguay,4/20/2020,26.57142857,FALSE
Capiata Paraguay,4/27/2020,25.58571429,TRUE
Capiata Paraguay,5/4/2020,20.35714286,FALSE
Capiata Paraguay,5/11/2020,19.54285714,TRUE
Capiata Paraguay,5/18/2020,19.54285714,FALSE
Capiata Paraguay,5/25/2020,17.22857143,FALSE
Capiata Paraguay,6/1/2020,14.68571429,FALSE
Capiata Paraguay,6/8/2020,23.17142857,TRUE
Capiata Paraguay,6/15/2020,25.32857143,FALSE
Capiata Paraguay,6/22/2020,19.22857143,FALSE
Capiata Paraguay,6/29/2020,17.22857143,FALSE
